stop_lat,stop_lon,stop_id,parent_station,stop_name,location_type
12.1553126,-86.2804409,node/3237278962,,Pulpería Albertina,0
12.1167227,-86.1969608,node/3275463518,relation/6473487,Laureles Sur,0
12.1168175,-86.1969428,node/3275463519,relation/6473487,Laureles Sur,0
12.1466481,-86.2136105,node/2436184789,relation/6473427,Taller Conrado,0
12.1670644,-86.3594459,node/3230617619,relation/6472950,Los Masayas,0
12.1388225,-86.3312313,node/3230617614,relation/6472871,KM 9,0
12.165308,-86.3490015,node/3230617617,relation/6473160,Plaza Padre Miguel,0
12.1682998,-86.3435461,node/3230617616,relation/6472669,Entrada a Ciudad Sandino,0
12.1678898,-86.3503022,node/3230617613,relation/6473129,Pinar del Río,0
12.1674823,-86.3520969,node/3230617612,relation/6472599,El Gallo Más Gallo,0
12.1359198,-86.2382537,node/3286646365,relation/6472928,Barrio Meneses,0
12.1419517,-86.2205865,node/3243192671,relation/6472603,El Manguito,0
12.1455536,-86.2321116,node/3243192670,relation/6473079,Parque Amistad,0
12.1572405,-86.2839268,node/2436184780,relation/6472747,Ferretería El Serrucho,0
12.1366702,-86.2884961,node/3255740088,,Pulpería Papachano,0
12.1313701,-86.2904845,node/3255740089,relation/6472299,Colegio Benjamín Zeledón,0
12.1738456,-86.3639217,node/3876761730,relation/6473603,Barrio 4 de Abril,0
12.1516437,-86.3090949,relation/6472982,,Manuel Olivares,1
12.12294025,-86.1949584,relation/6472981,,Manuel Fernández,1
12.1394237001,-86.2088160001,relation/6472987,,Maxi Palí Larreynaga,1
12.0682684,-86.2006685,node/7529503758,relation/6473492,Terminal Los Vanegas,0
12.1568471502,-86.2295058001,relation/6472985,,Materiales de Construcción Santa Clara,1
12.1090605,-86.2276009,node/3216611239,relation/6472681,Escuela Adventista,0
12.1556518,-86.2879709,node/3705029099,relation/6472611,El Arbolito,0
12.1325175,-86.2301702,node/2500129942,relation/6473117,Paso a desnivel Rubenia,0
12.1446289503,-86.2612102006,relation/4245520,,Gancho de Camino,1
12.1453735,-86.2298761,node/2500129945,,Parroquia Pío X,0
12.1033855,-86.29681715,relation/6473233,,Pulpería El Bulky,1
12.1442184,-86.2667235,node/3216611231,relation/6472630,El Redentor,0
12.1441639,-86.26712,node/3216611230,relation/6472630,El Redentor,0
12.1095725,-86.2320563,node/3216611233,relation/6472643,Empalme,0
12.1096633,-86.2319678,node/3216611235,relation/6472643,Empalme,0
12.1046298,-86.2256699,node/3216611236,relation/6472648,Enrique de Ossó,0
12.1489261,-86.1582559,node/5200757312,relation/6473598,Zona Franca Las Mercedes,0
12.1383588,-86.2270693,node/2487035823,relation/6473396,Semáforos Villa Progreso,0
12.1531356,-86.3044132,node/3707167634,,Semáforos de Linda Vista,0
12.11461925,-86.3004303,relation/6473235,,Pulpería Elena,1
12.1474832,-86.2642012,node/3870060181,relation/6473469,Terminal de Retorno 133,0
12.1022459,-86.2449988,node/2523905288,relation/6473153,Plaza Familiar,0
12.0956306,-86.2394292,node/2523905281,relation/6472967,Instituto de Desarrollo Rural,0
12.0695988,-86.2071153,node/2523905282,relation/6473065,Alborada,0
12.0695369,-86.2048754,node/2523905283,relation/6473067,Cenicera,0
12.0699175,-86.2116177,node/2523905284,relation/6473069,El Avispero,0
12.0695993,-86.2058269,node/2523905285,relation/6473070,El Chato,0
12.069093,-86.2033939,node/2523905286,relation/6473073,Los Rocha,0
12.1008138,-86.2441847,node/2523905287,relation/6473153,Plaza Familiar,0
12.1203118,-86.1956097,node/7896341349,,Manuel Fernández,0
12.1340975,-86.2495282,node/7896341346,,El Dorado,0
12.1199512,-86.2611722,node/3449592862,,Pharaoh's,0
12.1266488,-86.2233555,node/3449592863,relation/6473105,Parque Primero de Mayo,0
12.1163457,-86.2579002,node/3449592860,relation/6472484,Colegio Teresiano,0
12.1271802,-86.265588,node/3449592861,relation/6473005,Metrocentro,0
12.136887,-86.2091113,node/3449592866,relation/6473465,Terminal 119,0
12.1498225,-86.3169783,node/3449592867,relation/6472543,Cuesta El Plomo Sur,0
12.1372734,-86.2090837,node/3449592864,,Pulpería July,0
12.1542887,-86.298127,node/3449592865,,Semáforos La Ceibita,0
12.1242941,-86.2645879,node/3449592868,relation/6472262,Ministerio Público,0
12.1489179,-86.2899015,node/3240370479,,Impresiones Arca,0
12.1344294,-86.2146007,relation/6473569,,Villa 9 de Junio,1
12.1350066,-86.24418245,relation/6473563,,Video Club,1
12.09714135,-86.24820045,relation/6473566,,Viejo Santo Domingo,1
12.0809733,-86.2598049,node/4405618124,relation/6593167,Mini Agencia Ponce,0
12.1576335,-86.36034785,relation/6473366,,Santa Eduviges,1
12.1258541,-86.23680295,relation/6473367,,Santa Julia,1
12.15925415,-86.27804245,relation/6473361,,San Sebastián,1
12.1571085,-86.2820512501,relation/6473363,,Santa Ana,1
12.15512005,-86.2183501,relation/9664845,,Parque La Primavera,1
12.1598089,-86.3667246,node/3870060167,relation/6472373,Cauce,0
12.1671026,-86.3597009,node/3870060166,relation/6472950,Los Masayas,0
12.1555807,-86.2879721,node/3870060169,relation/6472611,El Arbolito,0
12.1598536,-86.3667935,node/3870060168,relation/6472373,Cauce,0
12.16671195,-86.36469075,relation/6473109,,Parque Zona 5,1
12.1402989,-86.2997016,node/3697905645,relation/6473530,UCEM,0
12.12663275,-86.2232978,relation/6473105,,Parque Primero de Mayo,1
12.11302865,-86.31399995,relation/6473107,,Parque San Patricio,1
12.14565085,-86.2375331,relation/6473101,,Parque Maestro Gabriel,1
12.14839425,-86.29627175,relation/6473103,,Parque Mennen,1
12.1654334,-86.3643848,relation/6472366,,Casa del Zinc,1
12.1586881,-86.3518915,relation/6472362,,Casa del Adulto Mayor Zona 8,1
12.0752957,-86.2293474,relation/6472360,,Casa España,1
12.1620066,-86.3647032,node/3870060187,relation/6472675,Entrada a Nueva Vida,0
12.1544301,-86.3341285,node/3870060186,relation/6473522,Cemex,0
12.1540886,-86.3341285,node/3870060185,relation/6473522,Cemex,0
12.1502409,-86.3198122,node/3870060184,relation/9671024,Unimar,0
12.1500228,-86.3197765,node/3870060183,relation/9671024,Unimar,0
12.1534975,-86.3008978,node/3870060182,relation/6473515,Tortillería Alicia,0
12.1295142,-86.2649646499,relation/6472369,,Catedral de Managua,1
12.1472418,-86.2642334,node/3870060180,relation/6473469,Terminal de Retorno 133,0
12.1315011504,-86.2410767001,relation/6472561,,Don Bosco,1
12.1130639,-86.22239995,relation/6472560,,Domingo Matus,1
12.1464383501,-86.2381436,relation/6472563,,El Colonial,1
12.1402268,-86.3075013,relation/6472566,,ENACAL,1
12.12427105,-86.27683325,relation/6472569,,ENEL Central,1
12.1446514,-86.2375131,node/6266881219,,Farmacias Ebenezer,0
12.1276905,-86.2149838,relation/6473390,,Semáforos Sandak,1
12.17167615,-86.35816615,relation/6473610,,Parada sin nombre,1
12.1656051001,-86.3572932,relation/6472219,,Alcaldía de Ciudad Sandino,1
12.1085113,-86.1913182,node/7712410470,,Taller Olivas,0
12.0899393,-86.3095223,relation/6473614,,Camilo Ortega 1,1
12.1599877,-86.19543425,relation/6473615,,Terminal Berta Díaz,1
12.1410726,-86.2418829,node/2490583571,,El Edén,0
12.14670985,-86.21375125,relation/6473427,,Taller Conrado,1
12.13933625,-86.29358105,relation/6472211,,Agroalfa,1
12.1537686,-86.2295304,relation/6472210,,Agricons,1
12.1279365016,-86.2962609997,relation/6472217,,Alcaldía de Managua,1
12.1573080001,-86.2837206501,relation/6472747,,Ferretería El Serrucho,1
12.15231015,-86.2899116,relation/6472214,,Agrosa,1
12.1607231,-86.34844115,relation/6472187,,15 de Julio,1
12.08145195,-86.22788525,relation/6472185,,10½,1
12.0750911,-86.20968005,relation/6472697,,FUTEC,1
12.1624672,-86.1891209,node/2730056259,relation/6473459,Villa José Benito Escobar,0
12.1465931,-86.2873395498,relation/6472693,,Estátua de Montoya,1
12.1363552,-86.21983515,relation/6473545,,UPOLI Sur,1
12.1515049,-86.1891116,node/2730056254,relation/6473046,Palí Las Mercedes,0
12.1549368,-86.3525003,relation/6473580,,Villa Nueva,1
12.1393038001,-86.2267880001,relation/6473581,,Villa Progreso,1
12.0743277022,-86.1996257494,relation/6473584,,Vistas de Esquipulas,1
12.1441372,-86.2265726,node/3243192672,,Reparto Pedro Aráuz Palacios,0
12.13074135,-86.2749330001,relation/6473586,,Vivero,1
12.13654605,-86.34592465,relation/6473587,,Vuela Rey de Reyes,1
12.1153549501,-86.2325281,relation/6473589,,Vuelta II,1
12.1574845,-86.28956,node/2436184784,relation/6472840,Entrada Norte Iglesia Santa Ana,0
12.14018025,-86.26780405,relation/6473017,,Mirador Tiscapa,1
12.1531039,-86.3019281,node/3240370474,,Farmacia Pérez Morales,0
12.1526786,-86.2482815,node/3240370475,,Ferretería El Halcón,0
12.1493276,-86.2985728,node/3240370476,,Fotos Luminton,0
12.123054,-86.244813,node/3240370477,relation/6473647,Mercado Huembes Suroeste,0
12.1253297,-86.2955552,node/3240370470,,Colegio Cristiano La Senda,0
12.1533604,-86.2242147,node/3240370471,relation/6472551,Disagro,0
12.1536375,-86.2591354,node/3240370472,,ENABAS,0
12.1171415,-86.3001133,node/3240370473,relation/6472721,Farmacia Helena,0
12.157341,-86.2896417,node/3240370478,,Costado Este Iglesia Santa Ana,0
12.15306895,-86.1992176,relation/6474755,,Colegio Camilo Zapata,1
12.1551957,-86.1840753,node/2311666892,relation/6473451,Terminal 105,0
12.0692158,-86.2034653,node/2513648938,relation/6473073,Los Rocha,0
12.1228539,-86.2240672,node/2865719161,relation/6472467,Colegio Primero de Mayo,0
12.0701084,-86.2137815,node/2513648930,relation/6472679,Entrada a la base,0
12.0696528,-86.2097583,node/2513648933,relation/6472957,Los Robles,0
12.1249075,-86.2650716,node/2865719162,relation/6472262,Ministerio Público,0
12.0696595,-86.2049052,node/2513648935,relation/6473067,Cenicera,0
12.0696845,-86.2071697,node/2513648934,relation/6473065,Alborada,0
12.1282643,-86.2131539,node/7276067188,,Calle El Tamarindo,0
12.0700286,-86.2117212,node/2513648936,relation/6473069,El Avispero,0
12.1783335,-86.3624555,node/7644921559,,Garita Valle Sandino,0
12.1089073,-86.2289429,node/7639952032,,Amanda Aguilar,0
12.1178599,-86.2387919,node/7639952033,,Palí La Fuente,0
12.1054082,-86.2235959,node/7639952030,,Salomón Moreno,0
12.1375655,-86.2535434,node/7639952036,,Comedor Apostólico,0
12.1758336,-86.3687356,node/7644921552,,Colegio,0
12.1153703,-86.2322494,node/2490583621,relation/6473589,Vuelta II,0
12.1764528,-86.3695636,node/7644921550,,Terminal Villa Sandino,0
12.1402249,-86.2655414,node/2513648931,relation/6472534,Cruz Azul,0
12.1592256,-86.2791756,node/2573989209,relation/6472528,Cristo del Rosario Este,0
12.1598277,-86.2875033,node/2573989208,relation/6473143,Plantel Central,0
12.1596882,-86.2874516,node/2573989207,relation/6473143,Plantel Central,0
12.1130803,-86.2035829,node/2475711937,relation/6473463,Terminal 116,0
12.115766,-86.2370703,node/3216618815,,Pulpería Josseling,0
12.1123964,-86.2005473,node/2475711931,relation/6473254,Pulpería Karolina,0
12.0696982,-86.2058422,node/2513648937,relation/6473070,El Chato,0
12.1450259,-86.2608299,node/3216618810,relation/4245520,Gancho de Camino,0
12.1124983,-86.2005343,node/2475711932,relation/6473254,Pulpería Karolina,0
12.1392159,-86.227068,node/3240370508,relation/6473581,Villa Progreso,0
12.1228576,-86.2450302,node/3707323720,relation/6473647,Mercado Huembes Suroeste,0
12.084198,-86.2384593,node/7538589649,,Colegio Girasol,0
12.0842551,-86.2384211,node/7538589648,,Colegio Girasol,0
12.0759373,-86.2152524,node/7538589643,,Iglesia Esquipulas,0
12.0745106,-86.2020651,node/7538589641,,Bar y Billar El Gato,0
12.0745703,-86.2258902,node/7538589647,,Hotel Contempo,0
12.0742608,-86.2193935,node/7538589645,,Entrada a Esquipulas,0
12.1758599,-86.3642651,node/7644921557,,Comercial López Reyes,0
12.1243454,-86.2001854,node/3285056540,relation/6473136,Andrés Castro,0
12.1145602,-86.1907907,node/3285056541,,Pulpería Rosita,0
12.116981,-86.1915539,node/3285056542,relation/6473477,Terminal 167,0
12.1182174,-86.1890451,node/3285056543,relation/6472947,Los Laureles Sur,0
12.1758463,-86.3665831,node/7644921555,,Farmacia Jazmín,0
12.1354297,-86.2289792,node/2500129791,,UCyT,0
12.1267427,-86.2081626,node/2500129790,relation/6472428,Clínica Dental,0
12.1402037,-86.265429,node/3704149055,relation/6472534,Cruz Azul,0
12.1252843,-86.2399477,node/3704149054,,Comedor Liliam,0
12.1405756,-86.2511814,node/3704149057,relation/6472826,Pro Mujer,0
12.1258228,-86.2368068,node/3704149056,relation/6473367,Santa Julia,0
12.130917,-86.2667196,node/3704149051,,Rotonda Rubén Darío,0
12.1370452,-86.244494,node/3704149050,relation/6472305,Billares Mario Piquete,0
12.1372195,-86.2659384,node/3704149053,relation/6472483,Universidad Humanista UNEH,0
12.140033,-86.2549566,node/3704149052,,Central de Azulejos,0
12.1524081,-86.2430147,node/3237278974,relation/6473351,SINSA Carretera Norte,0
12.152694,-86.2462398,node/3237278975,relation/6473418,Súper de los Militares,0
12.1314984,-86.2435085,node/3704149059,relation/6473082,Parque Colombia,0
12.1435803,-86.2647998,node/3704149058,relation/6473013,Ministerio de Defensa,0
12.1171258,-86.2975558,node/3237278972,relation/6473286,Iglesia San Judas Tadeo,0
12.1417598,-86.224865,node/3237278973,,Rotonda La Virgen,0
12.1462578,-86.2871925,node/3230617608,relation/6472693,Estátua de Montoya,0
12.1322291,-86.3137957,node/3230617609,relation/6472919,Las Piedrecitas,0
12.1526418,-86.2482814,node/4340170477,,Ajax Delgado Norte,0
12.1034202,-86.2332239,node/4340170475,relation/6472808,Iglesia Adventista,0
12.1449178,-86.2761379,node/3230617602,,Hotel Morgut,0
12.1665435,-86.346628,node/3230617600,relation/6473359,San Benito,0
12.1440936,-86.2911185,node/3230617606,relation/6472761,Fósforera,0
12.1635742,-86.3648207,node/3230617605,relation/6472390,Centro Comercial Francisco,0
12.1518117,-86.3000576,node/2526103025,relation/6473096,Parque José de San Martín,0
12.1517579,-86.2999544,node/2526103024,relation/6473096,Parque José de San Martín,0
12.108657,-86.2508091,node/3507554638,relation/6473028,Movistar,0
12.1270604,-86.2451841,node/3985476678,,Policía de Tránsito,0
12.1507816,-86.3485914,node/3876761709,relation/6473223,Pulpería Diarte,0
12.1507734,-86.24893415,relation/4299215,,Bar La Rotondita,1
12.1130694,-86.2224162,node/3299544125,relation/6472560,Naná,0
12.1500921,-86.3413986,node/3876761704,relation/6472897,La Panadería,0
12.1653568,-86.3488884,node/3876761707,relation/6473160,Plaza Padre Miguel,0
12.112629,-86.218849,node/3299544126,relation/6472357,Capilla Santa Teresita,0
12.1523789,-86.3409081,node/3876761701,relation/6472877,La Casa de Campaña,0
12.1628825,-86.3552654,node/3876761700,relation/6472865,Juzgados Ciudad Sandino,0
12.1454247,-86.1701629,node/3299544123,relation/6472202,Aeropuerto,0
12.1523915,-86.3410052,node/3876761702,relation/6472877,La Casa de Campaña,0
12.1272379,-86.2823026,node/6981689172,relation/6473336,Rotonda El Periodista,0
12.1093894,-86.224891,node/3216611226,relation/6472477,Colegio Salomón Ibarra,0
12.1375488,-86.253452,node/3216611227,,Comedor Apostólico,0
12.1092995,-86.2249958,node/3216611225,relation/6472477,Colegio Salomón Ibarra,0
12.1369573,-86.2536565,node/3216611229,,Variedades Molina,0
12.160061,-86.2937983,node/3705789504,relation/6473078,Parque Acahualinca,0
12.1205116,-86.2090664,node/2475807999,relation/6472879,La Chelita,0
12.1449986,-86.2337504,node/3705789506,relation/6473333,Rotonda Bello Horizonte Sur,0
12.1121298,-86.1975845,node/7568642183,,Sport Bar Hills,0
12.1454006,-86.2975913,node/7624214276,,Banco Popular,0
12.1494423,-86.2246229,node/6294670762,,Terminal de la MR4,0
12.1514163,-86.2370197,node/3705435739,relation/6472555,Distribuidora La Universal,0
12.1404221,-86.2926146,node/3243922914,,Pulpería Nanda,0
12.1280256,-86.2348665,node/7896341359,,Nicarao,0
12.1441581,-86.2912755,node/3243922911,relation/6472761,Fósforera,0
12.145755,-86.289217,node/3243922910,relation/6472323,Budget,0
12.1469284,-86.2874866,node/3243922913,relation/6472693,Estátua de Montoya,0
12.1484197,-86.2495522,node/3243922912,,Hospital Solidaridad,0
12.1207504,-86.1660592,node/7896341352,,Campo deportivo,0
12.1281003,-86.1607547,node/7896341353,,Centro de Salud,0
12.1183699,-86.1672708,node/7896341351,,Cementerio San José,0
12.1229264,-86.1716563,node/7896341356,,Farmacia Aracely,0
12.1290828,-86.2340626,node/3705435737,,Colonia Nicarao,0
12.1523231,-86.3090229,node/3705435736,,Colegio Manuel Olivares,0
12.1525937,-86.2912014,node/3217862884,relation/6472378,Pulpería el Carmen,0
12.1451594,-86.1672547,node/7545633008,,INAC,0
12.1521926,-86.2403359,node/7545633006,,Big Cola,0
12.1515886,-86.3090624,node/7246432348,relation/6472982,Manuel Olivares,0
12.1234171,-86.21890385,relation/6473574,,Villa Flor Norte,1
12.1170716003,-86.2001149667,relation/6473577,,Villa Libertad,1
12.150837,-86.2494014,node/7182933831,relation/6472803,Uno Hospital Solidaridad,0
12.1025066,-86.22385095,relation/6473572,,Villa Cuba Libre,1
12.1218246501,-86.2283740999,relation/6473377,,Semáforos Jardines de Veracruz,1
12.144535,-86.3350624,relation/6473373,,Satelite de Asososca,1
12.13594575,-86.24195445,relation/6473372,,Sastrería Estilo y La Moda,1
12.1342839501,-86.1995002248,relation/6473379,,Semáforos Mayoreo,1
12.1616511,-86.3653068,node/3870060172,relation/6472657,Entrada Nueva Vida,0
12.1669194,-86.3532609,node/3870060173,relation/6472727,Farmacia Nefi,0
12.1550573,-86.2941411,node/3870060170,relation/6473196,Puente León,0
12.1616511,-86.3652723,node/3870060171,relation/6472657,Entrada Nueva Vida,0
12.1675051,-86.3586686,node/3870060176,relation/6473592,Vuelta de la Uno,0
12.1551964,-86.2941733,node/3870060177,relation/6473196,Puente León,0
12.1655503,-86.3628736,node/3870060174,relation/6472893,La Palmera,0
12.1655595,-86.3630265,node/3870060175,relation/6472893,La Palmera,0
12.1118285,-86.2086665,node/3704028844,relation/6473483,Terminal 195,0
12.1574349,-86.2970572,node/3216618812,relation/6473225,Los Negros,0
12.1658122,-86.3559583,node/3870060179,relation/6473050,Palí Ciudad Sandino,0
12.1446798,-86.3041743,node/3697682890,relation/6472633,El Seminario,0
12.1230999,-86.1914328,node/286081194,relation/6472296,Bayer,0
12.1406848,-86.251173,node/3704028842,relation/6472826,Pro Mujer,0
12.1524775,-86.2911971,node/3216618813,relation/6472378,Pulpería el Carmen,0
12.1382632,-86.227082,node/2487035819,relation/6473396,Semáforos Villa Progreso,0
12.1322856002,-86.2304690503,relation/6473117,,Paso a desnivel Rubenia,1
12.14936335,-86.2238005,relation/6473116,,Paso a Desnivel Portezuelo,1
12.12877215,-86.2810243,relation/6473114,,Edificios El Centro,1
12.1288320336,-86.2223959331,relation/4263957,,Primero de Mayo,1
12.12673935,-86.20820575,relation/6472428,,Clínica Dental,1
12.14072665,-86.28286095,relation/6472352,,Canal 2,1
12.1526149,-86.2587582,node/2386651216,relation/6472935,Llantera Vargas,0
12.1125763004,-86.2642586502,relation/6472422,,Claro Villa Fontana,1
12.1034451,-86.2627407501,relation/6472423,,Semáforos de Club Terraza,1
12.11260365,-86.21885185,relation/6472357,,Capilla Santa Teresita,1
12.16162075,-86.1882462,relation/6472354,,Cancha Benito Escobar,1
12.1506717,-86.3131717,relation/6472427,,Clínica Bethel Las Brisas,1
12.1395637,-86.1961076,relation/6472515,,Concepción de María,1
12.1233103,-86.1882134,relation/6472511,,Comercial Fernández,1
12.1424284,-86.2229676,node/7856170596,,La Virgen,0
12.0959294,-86.3065425,node/7856170595,,Monumento a Camilo Ortega,0
12.1377326,-86.2501326,node/3697943502,,Bar El Pulpo,0
12.0959517,-86.3064627,node/7856170599,,Monumento a Camilo Ortega,0
12.1738442,-86.36399715,relation/6473603,,Barrio 4 de Abril,1
12.1733825,-86.35837495,relation/6473602,,Zona 11 Sur,1
12.1688432,-86.3651823,node/3876761712,relation/6473461,Terminal 115,0
12.1254659501,-86.25430355,relation/6472227,,Altamira,1
12.1116618,-86.23378805,relation/6472737,,Farmacia Schick,1
12.1381504,-86.3045082,relation/6472222,,Aldea SOS,1
12.1229186,-86.2383712,relation/6472223,,Alesio Blandón,1
12.1039045,-86.22174315,relation/6472732,,Farmacia Ramos,1
12.1350681,-86.2547274,node/2316259694,,El Cristo Rey,0
12.1525214,-86.1891456,node/7660084611,,Trigo Dorado,0
12.1688451,-86.3650696,node/3876761713,relation/6473461,Terminal 115,0
12.16754155,-86.3586856,relation/6473592,,Vuelta de la Uno,1
12.1472067,-86.2438882,node/3243192667,relation/6472243,Auto Servicios Pacheco,0
12.144111,-86.21403705,relation/6473597,,Zona Franca Dasol,1
12.14577005,-86.20941405,relation/6473595,,Waspán Sur,1
12.1127619,-86.2545341,node/2472888535,,El Ministerio,0
12.1556345,-86.3056112,node/3705436590,,Parque Linda Vista,0
12.1489148501,-86.1579958,relation/6473598,,Zona Franca Las Mercedes,1
12.1506278,-86.2459365,node/3243192668,relation/6472328,CECNA,0
12.1505518,-86.2439132,node/3243192669,relation/6472729,Farmacia Potenza,0
12.1198732,-86.2319782,node/3705436591,relation/6473443,Tanque,0
12.1096179,-86.23201205,relation/6472643,,Empalme,1
12.1699949,-86.3589837,relation/6472645,,Enrique Schmidt,1
12.1289919,-86.345551,node/3870181540,relation/6472591,El Cuadro,0
12.10467525,-86.2256705,relation/6472648,,Enrique de Ossó,1
12.1178865,-86.2383558,node/2490583709,relation/6473048,Palí La Fuente,0
12.124242,-86.2295368,node/7627538061,,Farmacia Éxodo,0
12.1263722,-86.2278807,node/7627538063,,Entrada a Barrio Omar Torrijo,0
12.1092826,-86.2381786,node/3277763399,relation/6473220,Monumento Augusto César,0
12.110645,-86.2378244,node/3277763398,relation/6473205,Puesto Médico Buitrago,0
12.1348319,-86.2527811,node/3277763397,,Parque El Riguero,0
12.1079594,-86.233494,node/3277763396,,Miscelánea Darío,0
12.1526768,-86.2586478,node/3277763395,relation/6472935,Llantera Vargas,0
12.1265509,-86.2514609,node/3277763394,,Iglesia Roca Eterna,0
12.1421773,-86.2564594,node/3277763393,,Iglesia Pentecostal,0
12.1445062,-86.33517,node/3873969506,relation/6473373,Satélite de Asososca,0
12.1055311,-86.2332757,node/3277763390,relation/6472719,Farmacia Eva,0
12.1532462,-86.252001,node/7159635460,relation/9670467,Antigua Aduana,0
12.1496561,-86.217513,node/6262943513,,Agri-Corp Oeste,0
12.1385793,-86.2538025,node/3216618799,relation/6472953,Los Paisas,0
12.1370099,-86.2659798,node/2513648927,relation/6472483,Colegio Simón Bolívar,0
12.0828734,-86.1918792,node/3320044547,relation/6472844,Iglesia Solo Cristo Salva,0
12.1153385,-86.2025389,node/7691177440,,Villa Libertad,0
12.15467,-86.2961233,node/3216618790,,Leche Agria El Ternero,0
12.1489482,-86.3107299,node/3216618793,relation/6472926,Hospital Lenín Fonseca,0
12.1341979,-86.2381699,node/3320044546,relation/6472788,Hospital Japonés,0
12.1450532,-86.2978066,node/7691177446,,Las Palmas,0
12.0696881,-86.2153607,node/2513648929,relation/6472672,KM 12 Carretera Masaya / La Base,0
12.175809,-86.3689897,node/7644921548,,Colegio,0
12.1758343,-86.3675517,node/7644921545,,Eskimo,0
12.1757994,-86.3675501,node/7644921546,,Eskimo,0
12.1444155,-86.2561512,node/2490583637,,Boutique Inter Fashion,0
12.1773057,-86.3624012,node/7644921540,,Garita Valle Sandino,0
12.14412585,-86.291197,relation/6472761,,Fósforera,1
12.1758446,-86.3624353,node/7644921542,,Claro,0
12.1758339,-86.3646514,node/7644921543,,Farmacia Anreina,0
12.1026677,-86.2985862,node/314783939,relation/6473258,Pulpería La Esquinita,0
12.1594927,-86.2847714,node/2573989218,relation/6473120,Pedro Joaquín Chamorro Norte,0
12.1596319,-86.2847384,node/2573989219,relation/6473120,Pedro Joaquín Chamorro Norte,0
12.1593326,-86.2821066,node/2573989214,relation/6472530,Cristo del Rosario Oeste,0
12.0993026,-86.2984904,node/314783932,relation/6473307,Quinta Santa Martha,0
12.1298287,-86.2277829,node/4190009119,relation/6472498,Colonia Rubenia,0
12.1565664,-86.2743874,node/2573989217,relation/6472858,INSS Sucursal,0
12.1593442,-86.2791727,node/2573989210,relation/6472528,Cristo del Rosario Este,0
12.1598993,-86.2906708,node/2573989211,relation/6472199,Acahualinca Este,0
12.1008024,-86.2985803,node/314783935,relation/6473404,Sorbetería Haydee,0
12.1487223,-86.2275331,node/3707325059,relation/6473122,Peluquería Leysi,0
12.1170332,-86.2006755,node/2475711923,relation/6473577,Villa Libertad,0
12.1180081,-86.2027567,node/2475711921,relation/6472861,Ixchen,0
12.1130388,-86.2034764,node/2475711926,relation/6473463,Terminal 116,0
12.1091942,-86.1931793,node/2475711925,relation/6472501,Comandante Aureleano,0
12.1180747,-86.2027064,node/2475711928,relation/6472861,Ixchen,0
12.1092762,-86.1931446,node/2475711929,relation/6472501,Comandante Aureleano,0
12.1309759,-86.2939441,node/2490583590,relation/6472706,Farmacia Buendía,0
12.09345,-86.26258955,relation/11128711,,Entrada a Los Vanegas,1
12.074788,-86.2177949,node/7538589659,relation/11781303,Palí,0
12.0824368,-86.2373885,node/7538589652,,Costura Rápida,0
12.0776548,-86.2281945,node/7538589654,,Quinta Johana,0
12.0745993,-86.2259031,node/7538589656,,Hotel Contempo,0
12.0695846,-86.2096896,node/2523905278,relation/6472957,Los Robles,0
12.1427835,-86.2290419,node/2500129787,,Verde Sonrisa,0
12.1286652,-86.2329833,node/6298196615,,Puente Peatonal Rubenia,0
12.1259734,-86.2049088,node/3876973815,relation/6473044,Palí - Las Américas,0
12.0696263,-86.2152221,node/2523905271,relation/6472672,KM 12 Carretera Masaya / La Base,0
12.1529185,-86.2387029,node/3237278858,,Plásticos Modernos,0
12.1032377,-86.2217096,node/3315704720,relation/6473231,Pulpería El Alfarero,0
12.1320153,-86.235106,node/3315704721,,Pulpería Lillian,0
12.0865349,-86.1939146,node/3315704722,relation/6473279,Pulpería Nohelia,0
12.1008714,-86.222185,node/3315704723,relation/6473473,Terminal 164,0
12.0700454,-86.2136687,node/2523905272,relation/6472679,Entrada a la base,0
12.1361619,-86.2811341,node/2884610946,,Parque Las Madres,0
12.1365347,-86.2814842,node/2884610949,,Parque Las Madres,0
12.1056152,-86.2307035,node/3299544138,relation/6473478,Terminal 169,0
12.1470758,-86.1621333,node/3299544139,relation/6473533,UNA / Agraria,0
12.0952089,-86.2386768,node/2523905277,relation/6472967,Instituto de Desarrollo Rural,0
12.1335106,-86.281396,node/2507852283,,Plaza España Este,0
12.1493656,-86.2236905,node/3237278852,relation/6473116,Paso a Desnivel Portezuelo,0
12.1115826,-86.2289976,node/3299544132,relation/6473090,Parque Germán Pomares Ordóñez,0
12.1467522,-86.1953098,node/3299544133,relation/6473170,Policía Distrito VI,0
12.1160923,-86.2168854,node/3299544130,relation/6473059,Panadería Maritza Lucía,0
12.1215825,-86.2160114,node/3299544131,relation/6473061,Panadería San José,0
12.1369632,-86.1972629,node/3299544137,relation/6473135,Pista El Mayoreo,0
12.114253,-86.2171023,node/3299544134,relation/6473009,Milagro de Dios,0
12.1132754,-86.2203133,node/3299544135,relation/6473272,Pulpería Mejía,0
12.1451121,-86.2289346,node/6699525019,,La Taquería,0
12.1462692,-86.2426253,node/2500129969,,Sellos de Hule,0
12.155958,-86.2240433,node/3707031181,relation/6472505,Comedor Fátima,0
12.1559383,-86.2222585,node/3707031182,relation/6473191,Puente La Primavera,0
12.1550357,-86.2169473,node/3707031183,relation/6473193,Puente La Toña,0
